file_id,original_directory,original_path,original_url,status,HTTP status,size,serialization,component,required flag,checksum status,evidence
UNAVAIL_CORE_005,2016-10/core-i18n/en,2016-10/core-i18n/en/labels_en_uris_it.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/labels_en_uris_it.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_006,2016-10/core-i18n/en,2016-10/core-i18n/en/labels_en_uris_ja.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/labels_en_uris_ja.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_007,2016-10/core-i18n/en,2016-10/core-i18n/en/labels_en_uris_nl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/labels_en_uris_nl.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_008,2016-10/core-i18n/en,2016-10/core-i18n/en/labels_en_uris_pl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/labels_en_uris_pl.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_009,2016-10/core-i18n/en,2016-10/core-i18n/en/labels_en_uris_pt.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/labels_en_uris_pt.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_010,2016-10/core-i18n/en,2016-10/core-i18n/en/labels_en_uris_ru.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/labels_en_uris_ru.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_011,2016-10/core-i18n/en,2016-10/core-i18n/en/labels_en_uris_zh.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/labels_en_uris_zh.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_012,2016-10/core-i18n/en,2016-10/core-i18n/en/long_abstracts_en_uris_ar.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_ar.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_013,2016-10/core-i18n/en,2016-10/core-i18n/en/long_abstracts_en_uris_de.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_de.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_014,2016-10/core-i18n/en,2016-10/core-i18n/en/long_abstracts_en_uris_es.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_es.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_015,2016-10/core-i18n/en,2016-10/core-i18n/en/long_abstracts_en_uris_fr.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_fr.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_016,2016-10/core-i18n/en,2016-10/core-i18n/en/long_abstracts_en_uris_it.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_it.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_017,2016-10/core-i18n/en,2016-10/core-i18n/en/long_abstracts_en_uris_ja.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_ja.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_018,2016-10/core-i18n/en,2016-10/core-i18n/en/long_abstracts_en_uris_nl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_nl.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_019,2016-10/core-i18n/en,2016-10/core-i18n/en/long_abstracts_en_uris_pl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_pl.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_020,2016-10/core-i18n/en,2016-10/core-i18n/en/long_abstracts_en_uris_pt.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_pt.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_021,2016-10/core-i18n/en,2016-10/core-i18n/en/long_abstracts_en_uris_ru.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_ru.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_022,2016-10/core-i18n/en,2016-10/core-i18n/en/long_abstracts_en_uris_zh.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/long_abstracts_en_uris_zh.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_023,2016-10/core-i18n/en,2016-10/core-i18n/en/short_abstracts_en_uris_ar.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_ar.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_024,2016-10/core-i18n/en,2016-10/core-i18n/en/short_abstracts_en_uris_de.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_de.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_025,2016-10/core-i18n/en,2016-10/core-i18n/en/short_abstracts_en_uris_es.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_es.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_026,2016-10/core-i18n/en,2016-10/core-i18n/en/short_abstracts_en_uris_fr.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_fr.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_027,2016-10/core-i18n/en,2016-10/core-i18n/en/short_abstracts_en_uris_it.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_it.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_028,2016-10/core-i18n/en,2016-10/core-i18n/en/short_abstracts_en_uris_ja.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_ja.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_029,2016-10/core-i18n/en,2016-10/core-i18n/en/short_abstracts_en_uris_nl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_nl.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_030,2016-10/core-i18n/en,2016-10/core-i18n/en/short_abstracts_en_uris_pl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_pl.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_031,2016-10/core-i18n/en,2016-10/core-i18n/en/short_abstracts_en_uris_pt.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_pt.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_032,2016-10/core-i18n/en,2016-10/core-i18n/en/short_abstracts_en_uris_ru.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_ru.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
UNAVAIL_CORE_033,2016-10/core-i18n/en,2016-10/core-i18n/en/short_abstracts_en_uris_zh.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/en/short_abstracts_en_uris_zh.ttl.bz2,UNAVAILABLE_404_BLOCKER,404,,turtle,core-checksums-missing-payload,conditional_blocker,HAS_MD5,HEAD 404 Prompt23
META_CORE_MD5,2016-10/core,2016-10/core/_checksums.md5,https://downloads.dbpedia.org/2016-10/core/_checksums.md5,METADATA_ACQUIRED,200,4908,md5text,checksum,false,NONE,GET metadata allowed
META_LINKS_MD5,2016-10/links,2016-10/links/_checksums.md5,https://downloads.dbpedia.org/2016-10/links/_checksums.md5,METADATA_ACQUIRED,200,3166,md5text,checksum,false,NONE,GET metadata allowed
META_ONTOLOGY_OWL,2016-10,2016-10/dbpedia_2016-10.owl,https://downloads.dbpedia.org/2016-10/dbpedia_2016-10.owl,HEAD_SIZE_VERIFIED_EXCLUDED_FROM_PRIMARY_PACKAGE_PENDING_23B,200,2451743,rdfxml_owl,ontology,false,NONE,HEAD ontology
